Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,How do I write a professional follow-up email after a job in...,19,299.829,0.1490
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,70,298.858,0.0544
gemma3:4b,How can I start a simple workout routine at home with no equ...,15,299.891,0.1844
gemma3:4b,How do I write a professional follow-up email after a job in...,104,298.189,0.0430
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,17,299.825,0.1664
gemma3:4b,How can I start a simple workout routine at home with no equ...,10,299.978,0.2689
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,39,299.427,0.0829
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,44,299.306,0.0761
gemma3:4b,How can I start a simple workout routine at home with no equ...,117,297.955,0.0402
gemma3:4b,What are some tips to stay focused while studying?,56,299.076,0.0639
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,42,299.378,0.0780
gemma3:4b,What are some fun icebreaker questions for team meetings?,82,298.625,0.0493
gemma3:4b,How do I negotiate my salary during a job offer?,63,299.012,0.0580
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,88,298.492,0.0474
gemma3:4b,How can I start a simple workout routine at home with no equ...,73,298.807,0.0527
gemma3:4b,What are some tips to stay focused while studying?,74,298.793,0.0523
gemma3:4b,What's the difference between anxiety and stress?,18,299.824,0.1575
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,87,298.501,0.0479
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,51,299.217,0.0678
gemma3:4b,What are some tips to stay focused while studying?,19,299.817,0.1495
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,81,298.637,0.0497
gemma3:4b,What's the difference between anxiety and stress?,90,298.416,0.0470
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,67,298.900,0.0561
gemma3:4b,What are some fun icebreaker questions for team meetings?,91,298.398,0.0468
gemma3:4b,Can you explain inflation in simple terms?,14,299.876,0.1986
gemma3:4b,What are some tips to stay focused while studying?,69,298.870,0.0549
gemma3:4b,Can you explain inflation in simple terms?,18,299.818,0.1575
gemma3:4b,What are some tips to stay focused while studying?,77,298.706,0.0513
gemma3:4b,How can I start a simple workout routine at home with no equ...,79,298.713,0.0500
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,66,298.917,0.0566
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,68,298.909,0.0551
gemma3:4b,What are some fun icebreaker questions for team meetings?,30,299.578,0.1026
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,80,298.661,0.0499
gemma3:4b,How do I write a professional follow-up email after a job in...,60,299.019,0.0606
gemma3:4b,How do I negotiate my salary during a job offer?,16,299.864,0.1742
gemma3:4b,How can I start a simple workout routine at home with no equ...,25,299.713,0.1177
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,82,298.696,0.0495
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,37,299.448,0.0881
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,27,299.643,0.1116
gemma3:4b,Can you explain inflation in simple terms?,20,299.799,0.1437
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,75,298.757,0.0520
gemma3:4b,How do I negotiate my salary during a job offer?,60,299.048,0.0602
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.208,0.0676
gemma3:4b,How do I negotiate my salary during a job offer?,29,299.603,0.1054
gemma3:4b,How do I write a professional follow-up email after a job in...,11,299.953,0.2459
gemma3:4b,Can you explain inflation in simple terms?,17,299.858,0.1651
gemma3:4b,What are some tips to stay focused while studying?,3,300.100,0.8513
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,4,300.082,0.6436
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,5,300.057,0.5195
gemma3:4b,What's the difference between anxiety and stress?,91,298.440,0.0464
gemma3:4b,How can I start a simple workout routine at home with no equ...,42,299.358,0.0786
gemma3:4b,What's the difference between anxiety and stress?,72,298.833,0.0532
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,30,299.681,0.1025
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.135,2.5202
gemma3:4b,What's the difference between anxiety and stress?,131,297.640,0.0383
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,36,299.487,0.0881
gemma3:4b,What are some fun icebreaker questions for team meetings?,46,299.284,0.0732
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,33,299.532,0.0949
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,139,297.507,0.0370
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,23,299.705,0.1280
gemma3:4b,What's the difference between anxiety and stress?,24,299.724,0.1222
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,121,297.921,0.0391
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,39,299.436,0.0828
gemma3:4b,How do I write a professional follow-up email after a job in...,6,300.064,0.4349
gemma3:4b,What are some tips to stay focused while studying?,12,299.936,0.2267
gemma3:4b,What are some tips to stay focused while studying?,92,298.453,0.0457
gemma3:4b,How can I start a simple workout routine at home with no equ...,11,299.960,0.2447
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,16,299.870,0.1740
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,23,299.721,0.1275
gemma3:4b,How do I write a professional follow-up email after a job in...,28,299.631,0.1083
gemma3:4b,What are some tips to stay focused while studying?,36,299.473,0.0884
gemma3:4b,Can you explain inflation in simple terms?,30,299.569,0.1028
gemma3:4b,What are some fun icebreaker questions for team meetings?,20,299.784,0.1441
gemma3:4b,How do I negotiate my salary during a job offer?,54,299.150,0.0649
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,49,299.241,0.0697
gemma3:4b,Can you explain inflation in simple terms?,70,298.867,0.0541
gemma3:4b,Can you explain inflation in simple terms?,17,299.837,0.1658
gemma3:4b,How do I write a professional follow-up email after a job in...,11,299.954,0.2457
gemma3:4b,How can I start a simple workout routine at home with no equ...,14,299.901,0.1966
gemma3:4b,How do I write a professional follow-up email after a job in...,74,298.736,0.0529
gemma3:4b,What are some fun icebreaker questions for team meetings?,31,299.562,0.0999
gemma3:4b,Can you explain inflation in simple terms?,142,297.446,0.0367
gemma3:4b,What's the difference between anxiety and stress?,144,297.403,0.0365
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,73,298.770,0.0533
gemma3:4b,What are some fun icebreaker questions for team meetings?,23,299.725,0.1273
gemma3:4b,How do I negotiate my salary during a job offer?,34,299.535,0.0917
gemma3:4b,What are some tips to stay focused while studying?,4,300.097,0.6401
gemma3:4b,What are some fun icebreaker questions for team meetings?,20,299.823,0.1437
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,27,299.633,0.1120
gemma3:4b,What's the difference between anxiety and stress?,9,299.993,0.2952
gemma3:4b,How can I start a simple workout routine at home with no equ...,146,297.430,0.0358
gemma3:4b,What are some fun icebreaker questions for team meetings?,69,298.854,0.0550
gemma3:4b,How do I negotiate my salary during a job offer?,64,298.957,0.0580
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,88,298.453,0.0477
gemma3:4b,What's the difference between anxiety and stress?,71,298.835,0.0539
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,101,298.253,0.0436
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,22,299.754,0.1318
gemma3:4b,What are some tips to stay focused while studying?,35,299.500,0.0902
gemma3:4b,What's the difference between anxiety and stress?,23,299.731,0.1274
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,82,298.618,0.0493
gemma3:4b,What are some fun icebreaker questions for team meetings?,107,298.072,0.0428
gemma3:4b,Can you explain inflation in simple terms?,57,299.087,0.0625
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,37,299.469,0.0861
gemma3:4b,What are some tips to stay focused while studying?,49,299.232,0.0699
gemma3:4b,How can I start a simple workout routine at home with no equ...,77,298.700,0.0513
gemma3:4b,How do I write a professional follow-up email after a job in...,32,299.543,0.0973
gemma3:4b,How do I write a professional follow-up email after a job in...,85,298.574,0.0481
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,13,299.921,0.2107
gemma3:4b,How can I start a simple workout routine at home with no equ...,75,298.682,0.0529
gemma3:4b,What's the difference between anxiety and stress?,43,299.357,0.0767
gemma3:4b,How do I negotiate my salary during a job offer?,56,299.119,0.0632
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,21,299.790,0.1389
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,20,299.789,0.1439
gemma3:4b,How do I write a professional follow-up email after a job in...,49,299.255,0.0694
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,61,299.033,0.0595
gemma3:4b,How can I start a simple workout routine at home with no equ...,41,299.355,0.0804
gemma3:4b,What are some fun icebreaker questions for team meetings?,75,298.695,0.0529
gemma3:4b,How can I start a simple workout routine at home with no equ...,39,299.416,0.0832
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,28,299.618,0.1085
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,14,299.895,0.1974
gemma3:4b,How do I write a professional follow-up email after a job in...,7,300.056,0.3739
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,15,299.898,0.1840
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,63,298.992,0.0582
gemma3:4b,What are some tips to stay focused while studying?,64,298.928,0.0583
gemma3:4b,How do I negotiate my salary during a job offer?,23,299.734,0.1269
gemma3:4b,What are some fun icebreaker questions for team meetings?,54,299.136,0.0652
gemma3:4b,How can I start a simple workout routine at home with no equ...,16,299.847,0.1754
gemma3:4b,What are some tips to stay focused while studying?,75,298.760,0.0524
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,52,299.165,0.0672
gemma3:4b,How do I negotiate my salary during a job offer?,56,299.093,0.0636
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,100,298.310,0.0434
gemma3:4b,Can you explain inflation in simple terms?,47,299.260,0.0723
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,21,299.753,0.1382
gemma3:4b,How can I start a simple workout routine at home with no equ...,25,299.686,0.1188
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,62,298.974,0.0595
gemma3:4b,What's the difference between anxiety and stress?,37,299.439,0.0870
gemma3:4b,What are some tips to stay focused while studying?,79,298.656,0.0506
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,138,297.578,0.0368
gemma3:4b,How do I write a professional follow-up email after a job in...,81,298.606,0.0500
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,86,298.539,0.0478
gemma3:4b,Can you explain inflation in simple terms?,45,299.304,0.0745
gemma3:4b,How do I write a professional follow-up email after a job in...,69,298.845,0.0552
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,78,298.705,0.0507
gemma3:4b,Can you explain inflation in simple terms?,24,299.715,0.1230
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,78,298.701,0.0507
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,73,298.794,0.0529
gemma3:4b,How can I start a simple workout routine at home with no equ...,46,299.317,0.0726
gemma3:4b,What are some fun icebreaker questions for team meetings?,57,299.093,0.0625
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,71,298.798,0.0544
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,33,299.528,0.0949
gemma3:4b,Can you explain inflation in simple terms?,54,299.129,0.0653
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,27,299.634,0.1119
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,36,299.467,0.0885
gemma3:4b,How do I negotiate my salary during a job offer?,45,299.331,0.0739
gemma3:4b,How do I write a professional follow-up email after a job in...,52,299.201,0.0665
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,32,299.539,0.0974
